Food Category,Meal Type,Calories,Protein,Carbs,Fat,Saturated Fat,Fiber,Sugar,Sodium,Water,calorie_level,protein_level,fiber_level,prot_ratio,carb_ratio,fat_ratio,fiber_per_100kcal,sugar_per_100kcal,density_kcal_100g,satiety_index,balance_score
passion fruit,Snack,17.0,0.4,4.2,0.1,0.098,1.9,2.0,0.072,13.1,Faible,Faible,Faible,0.09411764705882353,0.9882352941176471,0.052941176470588235,11.176470588235293,11.76470588235294,0.17,1.6880341880341883,0.731326777153537
sapodilla,Breakfast,141.0,0.7,33.9,1.9,0.3,9.0,0.0,0.08,132.6,Moyen,Faible,Élevé,0.019858156028368792,0.9617021276595744,0.12127659574468083,6.382978723404256,0.0,1.41,6.029045643153527,0.7075174974740858
pummelo,Meal,48.0,1.0,12.0,0.06,0.0,1.3,0.0,0.094,111.4,Faible,Faible,Faible,0.08333333333333333,1.0,0.011250000000000001,2.7083333333333335,0.0,0.48,5.141891891891892,0.7022853813430131
soursop,Snack,149.0,2.3,37.9,0.7,0.1,7.4,30.5,0.024,182.6,Moyen,Faible,Élevé,0.06174496644295301,1.01744966442953,0.04228187919463087,4.966442953020135,20.469798657718123,1.49,3.2931726907630523,0.7010783666839118
papaya,Meal,62.0,0.7,15.7,0.4,0.1,2.5,11.3,0.004,127.7,Faible,Faible,Moyen,0.04516129032258064,1.0129032258064516,0.05806451612903226,4.032258064516129,18.225806451612904,0.62,3.515432098765432,0.6960710306633909
acerola cherry,Snack,2.0,0.079,0.4,0.052,0.074,0.077,0.0,0.088,4.4,Faible,Faible,Faible,0.158,0.8,0.23399999999999999,3.85,0.0,0.02,0.3535294117647059,0.7147336624926915
ohelo berries,Meal,39.0,0.5,9.6,0.3,0.0,0.0,0.0,0.068,129.2,Faible,Faible,,0.05128205128205128,0.9846153846153846,0.06923076923076922,0.0,0.0,0.39,5.0071942446043165,0.6870553430844114
loganberries,Snack,81.0,2.2,19.1,0.5,0.053,7.8,11.3,0.06,124.4,Faible,Faible,Élevé,0.10864197530864199,0.94320987654321,0.05555555555555555,9.629629629629628,13.950617283950617,0.81,6.226519337016575,0.7288806017836007
casaba melon,Lunch,48.0,1.9,11.2,0.2,0.012,1.5,9.7,0.057,156.1,Faible,Faible,Faible,0.15833333333333333,0.9333333333333332,0.0375,3.125,20.208333333333332,0.48,5.402027027027026,0.7083444677195461
durian,Breakfast,51.0,0.5,9.5,1.9,0.0,1.3,0.0,0.079,22.7,Faible,Faible,Faible,0.0392156862745098,0.7450980392156863,0.3352941176470588,2.549019607843137,0.0,0.51,1.7715231788079469,0.6974515170229775
coriander leaves raw,Lunch,4.0,0.3,0.6,0.086,0.044,0.4,0.1,0.005,14.8,Faible,Faible,Faible,0.3,0.6,0.19349999999999998,10.0,2.5,0.04,1.2788461538461542,0.7652210795900871
garden cress raw,Lunch,3.0,0.2,0.5,0.062,0.052,0.063,0.4,0.079,8.0,Faible,Faible,Faible,0.26666666666666666,0.6666666666666666,0.18600000000000003,2.1,13.333333333333334,0.03,0.5149514563106797,0.7253099095738385
pasilla peppers dried,Meal,24.0,0.9,3.6,1.1,0.0,1.9,0.0,0.063,1.0,Faible,Faible,Faible,0.15,0.6,0.41250000000000003,7.916666666666667,0.0,0.24,1.9919354838709675,0.7332623273348134
parsley dried,Meal,1.0,0.1,0.3,0.096,0.064,0.1,0.073,0.058,0.09,Faible,Faible,Faible,0.4,1.2,0.864,10.0,7.3,0.01,0.16099009900990102,0.7003324174740216
ancho pepper dried,Meal,48.0,2.0,8.7,1.4,0.1,3.7,0.0,0.068,3.8,Faible,Faible,Moyen,0.16666666666666666,0.725,0.2625,7.708333333333334,0.0,0.48,3.4797297297297307,0.733635030363247
coriander seeds,Breakfast,5.0,0.2,1.0,0.3,0.049,0.8,0.0,0.095,0.2,Faible,Faible,Faible,0.16,0.8,0.5399999999999999,16.0,0.0,0.05,0.8095238095238095,0.74584904103791
borage,Meal,19.0,1.6,2.7,0.6,0.2,0.0,0.0,0.023,82.8,Faible,Faible,,0.3368421052631579,0.5684210526315789,0.28421052631578947,0.0,0.0,0.19,4.8235294117647065,0.728201412527664
chives dried,Breakfast,1.0,0.013,0.1,0.055,0.051,0.041,0.0,0.04,0.091,Faible,Faible,Faible,0.052,0.4,0.495,4.1,0.0,0.01,0.04985148514851485,0.7184266170715696
thyme fresh,Breakfast,1.0,0.091,0.2,0.068,0.07,0.1,0.0,0.017,0.5,Faible,Faible,Faible,0.364,0.8,0.6120000000000001,10.0,0.0,0.01,0.19405940594059407,0.737415303937358
butterbur,Lunch,4.0,0.1,0.5,0.2,0.0,0.0,0.0,0.053,121.4,Faible,Faible,,0.1,0.5,0.45,0.0,0.0,0.04,5.9326923076923075,0.7029136521623724
wasabi root,Breakfast,142.0,6.2,30.6,0.8,0.0,10.1,0.0,0.02,89.8,Moyen,Moyen,Élevé,0.17464788732394368,0.8619718309859156,0.05070422535211268,7.112676056338028,0.0,1.42,7.756198347107439,0.7341397167578861
rosemary dried,Snack,4.0,0.081,0.8,0.2,0.083,0.5,0.0,0.048,0.1,Faible,Faible,Faible,0.081,0.8,0.45,12.5,0.0,0.04,0.4673076923076923,0.7299655028318703
ginger root,Lunch,2.0,0.068,0.4,0.028,0.048,0.058,0.019,0.0,1.6,Faible,Faible,Faible,0.136,0.8,0.126,2.9,0.95,0.02,0.185,0.714401424364488
white pepper,Lunch,7.0,0.2,1.6,0.0,0.002,0.6,0.0,0.075,0.3,Faible,Faible,Faible,0.1142857142857143,0.9142857142857144,0.0,8.571428571428571,0.0,0.07,0.6495327102803737,0.7335817870734707
cloves ground,Breakfast,6.0,0.1,1.4,0.3,0.017,0.7,0.028,0.0,0.2,Faible,Faible,Faible,0.06666666666666667,0.9333333333333332,0.44999999999999996,11.666666666666666,0.4666666666666667,0.06,0.6241509433962263,0.7168506156941937
paprika,Snack,19.0,1.0,3.7,0.9,0.1,2.4,0.7,0.061,0.8,Faible,Faible,Moyen,0.21052631578947367,0.7789473684210527,0.4263157894736842,12.631578947368421,3.6842105263157894,0.19,2.3109243697478994,0.7436699893468582
mace ground,Meal,25.0,0.4,2.7,1.7,0.5,1.1,0.0,0.097,0.4,Faible,Faible,Faible,0.064,0.43200000000000005,0.612,4.4,0.0,0.25,1.0400000000000003,0.7126252282175536
bay leaf,Snack,2.0,0.086,0.4,0.042,0.08,0.2,0.0,0.084,0.07,Faible,Faible,Faible,0.172,0.8,0.189,10.0,0.0,0.02,0.24460784313725492,0.7418621834994672
eppaw,Breakfast,150.0,4.6,31.7,1.8,0.0,0.0,0.0,0.015,60.0,Moyen,Faible,,0.12266666666666666,0.8453333333333333,0.108,0.0,0.0,1.5,3.04,0.7003579742531143
tarragon dried,Lunch,2.0,0.1,0.3,0.047,0.01,0.038,0.0,0.012,0.068,Faible,Faible,Faible,0.2,0.6,0.2115,1.9,0.0,0.02,0.1311764705882353,0.7249435957401781
ginger ground,Breakfast,6.0,0.2,1.3,0.043,0.088,0.3,0.067,0.038,0.2,Faible,Faible,Faible,0.13333333333333333,0.8666666666666667,0.06449999999999999,5.0,1.1166666666666667,0.06,0.40556603773584904,0.7210547058549235
savory ground,Meal,4.0,0.074,1.0,0.029,0.085,0.6,0.0,0.055,0.1,Faible,Faible,Faible,0.074,1.0,0.06525,15.0,0.0,0.04,0.5375,0.7458107058692711
black pepper,Meal,6.0,0.2,1.5,0.006,0.034,0.6,0.08,0.036,0.3,Faible,Faible,Faible,0.13333333333333333,1.0,0.009,10.0,1.3333333333333335,0.06,0.6330188679245282,0.7344847932680753
spearmint fresh,Meal,3.0,0.2,0.5,0.089,0.049,0.4,0.0,0.092,4.9,Faible,Faible,Faible,0.26666666666666666,0.6666666666666666,0.26699999999999996,13.333333333333334,0.0,0.03,0.7427184466019418,0.7676404546775183
poultry seasoning,Breakfast,14.0,0.4,2.9,0.3,0.1,0.5,0.1,0.063,0.4,Faible,Faible,Faible,0.1142857142857143,0.8285714285714285,0.19285714285714284,3.571428571428571,0.7142857142857143,0.14,0.6929824561403508,0.7098504922017875
nutmeg ground,Meal,12.0,0.1,1.1,0.8,0.6,0.5,0.6,0.095,0.1,Faible,Faible,Faible,0.03333333333333333,0.3666666666666667,0.6,4.166666666666667,5.0,0.12,0.2901785714285714,0.7124974443220906
curry powder,Lunch,20.0,0.8,3.7,0.9,0.1,2.1,0.2,0.004,0.6,Faible,Faible,Moyen,0.16,0.74,0.40499999999999997,10.5,1.0,0.2,2.041666666666667,0.7352429777144885
peppermint,Snack,1.0,0.038,0.2,0.004,0.016,0.1,0.0,0.007,1.3,Faible,Faible,Faible,0.152,0.8,0.036000000000000004,10.0,0.0,0.01,0.1811881188118812,0.7478935833653165
coriander leaves dried,Snack,2.0,0.1,0.3,0.098,0.099,0.095,0.045,0.018,0.009,Faible,Faible,Faible,0.2,0.6,0.441,4.75,2.25,0.02,0.15975490196078432,0.7235635296691786
sage ground,Lunch,2.0,0.058,0.4,0.046,0.07,0.3,0.052,0.083,0.051,Faible,Faible,Faible,0.116,0.8,0.207,15.0,2.5999999999999996,0.02,0.2793627450980392,0.7544361188130176
garlic powder,Breakfast,10.0,0.5,2.3,0.029,0.003,0.3,0.068,0.082,0.2,Faible,Faible,Faible,0.2,0.9199999999999999,0.0261,2.9999999999999996,0.68,0.1,0.6632727272727272,0.7180177086060884
dill weed fresh,Snack,4.0,0.3,0.6,0.063,0.064,0.2,0.0,0.017,7.6,Faible,Faible,Faible,0.3,0.6,0.14175,5.0,0.0,0.04,0.8076923076923077,0.7493375413840475
cardamom,Breakfast,6.0,0.2,1.4,0.1,0.065,0.6,0.0,0.013,0.2,Faible,Faible,Faible,0.13333333333333333,0.9333333333333332,0.15,10.0,0.0,0.06,0.6509433962264151,0.731878001800632
saffron,Snack,2.0,0.071,0.5,0.092,0.047,0.002,0.0,0.063,0.086,Faible,Faible,Faible,0.142,1.0,0.414,0.1,0.0,0.02,0.0753921568627451,0.6769479646043092
allspice ground,Meal,5.0,0.1,1.4,0.2,0.034,0.4,0.0,0.001,0.2,Faible,Faible,Faible,0.08,1.1199999999999999,0.36,8.0,0.0,0.05,0.40952380952380957,0.6967800251801528
parsley fresh,Snack,1.0,0.1,0.2,0.078,0.016,0.1,0.001,0.056,3.3,Faible,Faible,Faible,0.4,0.8,0.702,10.0,0.1,0.01,0.3412871287128713,0.7360096810872659
marjoram dried,Snack,5.0,0.2,1.0,0.1,0.056,0.7,0.077,0.004,0.1,Faible,Faible,Faible,0.16,0.8,0.18,13.999999999999998,1.5399999999999998,0.05,0.7065714285714285,0.7561893138587686
chives raw,Lunch,1.0,0.03,0.1,0.088,0.083,0.044,0.02,0.099,2.7,Faible,Faible,Faible,0.12,0.4,0.7919999999999999,4.3999999999999995,2.0,0.01,0.19227722772277228,0.709967323191925
fireweed leaves,Snack,24.0,1.1,4.4,0.6,0.0,2.4,0.0,0.035,16.3,Faible,Faible,Moyen,0.18333333333333335,0.7333333333333334,0.22499999999999998,10.0,0.0,0.24,3.092741935483871,0.7452953108242374
rosemary fresh,Breakfast,1.0,0.005,0.1,0.1,0.016,0.012,0.0,0.039,0.5,Faible,Faible,Faible,0.02,0.4,0.9,1.2,0.0,0.01,0.03920792079207921,0.683746067842936
garlic,Meal,4.0,0.2,0.9,0.026,0.033,0.064,0.043,0.018,1.6,Faible,Faible,Faible,0.2,0.9,0.058499999999999996,1.6,1.075,0.04,0.3060576923076923,0.7121715953886603
cinnamon ground,Lunch,6.0,0.1,2.1,0.044,0.074,1.4,0.066,0.022,0.3,Faible,Faible,Faible,0.06666666666666667,1.4000000000000001,0.06599999999999999,23.333333333333332,1.1,0.06,1.1464150943396225,0.7512244835737163
chervil dried,Breakfast,5.0,0.4,0.9,0.002,0.066,0.2,0.0,0.076,0.1,Faible,Faible,Faible,0.32,0.72,0.0036000000000000003,4.0,0.0,0.05,0.5380952380952382,0.7466873033921467
cayenne pepper,Snack,1.0,0.039,0.2,0.094,0.043,0.052,0.089,0.059,0.011,Faible,Faible,Faible,0.156,0.8,0.846,5.199999999999999,8.899999999999999,0.01,0.05391089108910891,0.6861739618567313
turmeric ground,Snack,8.0,0.2,1.4,0.2,0.093,0.5,0.062,0.064,0.2,Faible,Faible,Faible,0.1,0.7,0.225,6.25,0.775,0.08,0.5475925925925927,0.7253972285690714
mustard,Meal,3.0,0.2,0.3,0.2,0.021,0.2,0.048,0.015,4.2,Faible,Faible,Faible,0.26666666666666666,0.39999999999999997,0.6,6.666666666666667,1.6,0.03,0.5394174757281555,0.7416918049721833
chili powder,Breakfast,8.0,0.4,1.3,0.4,0.061,0.9,0.2,0.014,0.3,Faible,Faible,Faible,0.2,0.65,0.45,11.25,2.5,0.08,0.9953703703703702,0.7447628779264753
spearmint dried,Meal,1.0,0.094,0.3,0.018,0.09,0.1,0.0,0.012,0.029,Faible,Faible,Faible,0.376,1.2,0.16199999999999998,10.0,0.0,0.01,0.17371287128712873,0.7359330107499882
basil dried,Breakfast,2.0,0.2,0.3,0.027,0.02,0.3,0.054,0.089,0.076,Faible,Faible,Faible,0.4,0.6,0.1215,15.0,2.6999999999999997,0.02,0.41921568627450984,0.7969625992230739
dandelion greens cooked,Snack,35.0,2.1,6.7,0.6,0.0,3.0,1.7,0.3,94.3,Faible,Faible,Moyen,0.24000000000000002,0.7657142857142857,0.15428571428571428,8.571428571428571,4.857142857142858,0.35,6.448148148148148,0.7451918667183864
basil fresh,Breakfast,2.0,0.2,0.2,0.089,0.069,0.1,0.064,0.058,6.4,Faible,Faible,Faible,0.4,0.4,0.40049999999999997,5.0,3.2,0.02,0.5694117647058824,0.7570173535013682
dock,Lunch,29.0,2.7,4.3,0.9,0.0,3.9,0.0,0.025,123.7,Faible,Faible,Moyen,0.3724137931034483,0.593103448275862,0.2793103448275862,13.448275862068966,0.0,0.29,9.306201550387597,0.7816109064026333
garden cress cooked,Lunch,31.0,2.6,5.1,0.8,0.001,0.9,4.2,0.3,124.9,Faible,Faible,Faible,0.33548387096774196,0.6580645161290322,0.23225806451612904,2.903225806451613,13.548387096774194,0.31,6.33969465648855,0.7326749336217985
onion powder,Snack,8.0,0.2,1.9,0.024,0.068,0.4,0.2,0.048,0.1,Faible,Faible,Faible,0.1,0.95,0.027,5.0,2.5,0.08,0.4305555555555555,0.7143119756376639
dandelion greens raw,Breakfast,25.0,1.5,5.1,0.4,0.012,1.9,0.4,0.043,47.1,Faible,Faible,Faible,0.24,0.816,0.14400000000000002,7.6,1.6,0.25,4.204,0.73961318693932
yokan,Lunch,36.0,0.5,8.5,0.022,0.064,0.0,0.0,0.05,5.0,Faible,Faible,,0.05555555555555555,0.9444444444444444,0.0055,0.0,0.0,0.36,0.5514705882352942,0.6932617085917406
fava beans cooked,Breakfast,187.0,12.9,33.4,0.7,0.1,9.2,3.1,0.081,121.6,Moyen,Moyen,Élevé,0.27593582887700535,0.7144385026737967,0.033689839572192515,4.919786096256684,1.6577540106951871,1.87,8.853658536585364,0.7446655024981145
chickpeas canned,Lunch,352.0,17.8,57.0,7.0,0.5,0.0,0.0,0.6,168.8,Élevé,Élevé,,0.20227272727272727,0.6477272727272727,0.17897727272727273,0.0,0.0,3.52,5.805309734513275,0.7164761701580948
white beans canned,Breakfast,299.0,19.0,55.5,0.8,0.2,12.6,0.8,0.079,183.7,Moyen,Élevé,Élevé,0.25418060200668896,0.7424749163879598,0.024080267558528427,4.214046822742475,0.26755852842809363,2.99,9.530075187969924,0.7390692292732827
pink beans cooked,Lunch,252.0,15.3,47.2,0.8,0.2,9.0,0.6,0.075,103.4,Moyen,Élevé,Élevé,0.24285714285714285,0.7492063492063492,0.02857142857142857,3.5714285714285716,0.23809523809523808,2.52,7.809659090909092,0.7349407586601397
snap beans cooked,Meal,44.0,2.4,9.9,0.4,0.005,4.0,1.9,0.086,111.5,Faible,Faible,Moyen,0.21818181818181817,0.9,0.08181818181818182,9.090909090909092,4.318181818181818,0.44,7.364583333333334,0.7404937341462371
black eyed cowpeas raw,Snack,131.0,4.3,27.3,0.5,0.1,7.3,4.4,0.048,111.9,Moyen,Faible,Élevé,0.13129770992366413,0.833587786259542,0.03435114503816794,5.572519083969465,3.3587786259541987,1.31,6.240259740259741,0.7261488612457809
edamame cooked,Meal,189.0,18.5,13.8,8.1,1.0,8.1,3.4,0.034,112.8,Moyen,Élevé,Élevé,0.3915343915343915,0.2920634920634921,0.3857142857142857,4.285714285714286,1.798941798941799,1.89,10.242214532871975,0.7615319788112309
black eyed cowpeas cooked,Snack,160.0,5.2,33.5,0.6,0.2,8.3,5.3,0.036,124.5,Moyen,Moyen,Élevé,0.13,0.8375,0.033749999999999995,5.1875,3.3124999999999996,1.6,6.336538461538462,0.7243494006262755
hyacinth beans cooked,Meal,227.0,15.8,40.2,1.1,0.2,0.0,0.0,0.0,0.003,Moyen,Élevé,,0.2784140969162996,0.7083700440528635,0.04361233480176212,0.0,0.0,2.27,4.831850152905199,0.7263313175864122
cowpeas canned,Lunch,185.0,11.4,32.7,1.3,0.3,7.9,0.0,0.7,191.1,Moyen,Moyen,Élevé,0.2464864864864865,0.7070270270270271,0.06324324324324325,4.27027027027027,0.0,1.85,9.57017543859649,0.7389279889701352
winged beans cooked,Snack,253.0,18.3,25.7,10.0,1.4,0.0,0.0,0.4,115.6,Moyen,Élevé,,0.2893280632411067,0.40632411067193674,0.3557312252964427,0.0,0.0,2.53,6.821529745042493,0.7306523538968506
lima beans canned,Lunch,190.0,11.9,35.9,0.4,0.095,11.6,0.0,0.8,185.8,Moyen,Moyen,Élevé,0.2505263157894737,0.7557894736842105,0.018947368421052633,6.105263157894737,0.0,1.9,10.506896551724138,0.7454724148197036
snap beans canned,Snack,66.0,3.5,15.4,0.4,0.1,6.6,0.0,0.09,415.6,Faible,Faible,Élevé,0.21212121212121213,0.9333333333333333,0.05454545454545455,9.999999999999998,0.0,0.66,17.80722891566265,0.7438044987105035
navy beans canned,Breakfast,296.0,19.7,53.6,1.1,0.3,13.4,0.7,1.2,184.6,Moyen,Élevé,Élevé,0.2662162162162162,0.7243243243243244,0.033445945945945944,4.527027027027027,0.23648648648648649,2.96,9.95959595959596,0.7420345190774024
white beans cooked,Breakfast,249.0,17.4,44.9,0.6,0.2,11.3,0.6,0.045,112.9,Moyen,Élevé,Élevé,0.2795180722891566,0.721285140562249,0.021686746987951804,4.538152610441767,0.24096385542168672,2.49,9.141833810888253,0.7440610928780996
baked beans canned,Meal,239.0,12.1,53.7,0.9,0.2,10.4,20.2,0.9,182.9,Moyen,Moyen,Élevé,0.20251046025104602,0.898744769874477,0.033891213389121336,4.351464435146443,8.451882845188283,2.39,6.933628318584073,0.7223966862655876
lima beans cooked,Lunch,216.0,14.7,39.3,0.7,0.2,13.2,5.5,0.012,131.2,Moyen,Moyen,Élevé,0.2722222222222222,0.7277777777777777,0.029166666666666667,6.111111111111111,2.5462962962962963,2.16,9.547468354430379,0.748052130050428
fava beans canned,Lunch,182.0,14.0,31.8,0.6,0.092,9.5,0.0,1.2,205.6,Moyen,Moyen,Élevé,0.3076923076923077,0.698901098901099,0.02967032967032967,5.21978021978022,0.0,1.82,11.304964539007091,0.7502779466015367
yellow snap beans raw,Breakfast,31.0,1.8,7.1,0.1,0.097,3.4,0.0,0.085,90.3,Faible,Faible,Moyen,0.23225806451612904,0.9161290322580645,0.02903225806451613,10.96774193548387,0.0,0.31,6.896946564885496,0.7517188561069159
snap beans raw,Breakfast,31.0,1.8,7.0,0.2,0.051,2.7,3.3,0.025,90.3,Faible,Faible,Moyen,0.23225806451612904,0.9032258064516129,0.05806451612903226,8.70967741935484,10.64516129032258,0.31,5.713740458015266,0.7396824375665386
yellow snap beans canned,Lunch,36.0,1.9,8.4,0.2,0.076,3.6,0.0,0.6,227.2,Faible,Faible,Moyen,0.2111111111111111,0.9333333333333333,0.05,10.0,0.0,0.36,11.86764705882353,0.7439464808165734
pigeon peas cooked,Breakfast,203.0,11.4,39.1,0.6,0.1,11.3,0.0,0.036,115.2,Moyen,Moyen,Élevé,0.2246305418719212,0.7704433497536947,0.026600985221674874,5.566502463054188,0.0,2.03,8.646864686468648,0.7397632543318242
mothbeans raw,Meal,672.0,45.0,120.6,3.2,0.7,0.0,0.0,0.001,19.0,Élevé,Élevé,,0.26785714285714285,0.7178571428571429,0.04285714285714286,0.0,0.0,6.72,5.952072538860104,0.7248194628131569
cowpeas cooked,Meal,81.0,5.4,14.5,0.4,0.037,4.6,2.3,0.037,49.0,Faible,Moyen,Moyen,0.26666666666666666,0.7160493827160493,0.044444444444444446,5.679012345679012,2.839506172839506,0.81,5.988950276243095,0.7457922481954821
mothbeans cooked,Snack,207.0,13.8,37.1,1.0,0.2,0.0,0.0,0.086,122.5,Moyen,Moyen,,0.26666666666666666,0.7169082125603865,0.043478260869565216,0.0,0.0,2.07,6.490228013029316,0.7247418576868578
catjang cowpeas cooked,Lunch,200.0,13.9,34.7,1.2,0.3,6.2,0.0,0.021,119.2,Moyen,Moyen,Élevé,0.278,0.6940000000000001,0.05399999999999999,3.1,0.0,2.0,8.273333333333333,0.7385653589965241
baby lima beans cooked,Lunch,189.0,12.0,35.0,0.5,0.1,10.8,2.5,0.064,130.2,Moyen,Moyen,Élevé,0.25396825396825395,0.7407407407407407,0.023809523809523808,5.714285714285715,1.3227513227513228,1.89,9.134948096885815,0.7446563913469229
cowpeas raw,Snack,41.0,3.1,8.9,0.3,0.082,3.1,4.7,0.026,80.8,Faible,Faible,Moyen,0.3024390243902439,0.8682926829268293,0.06585365853658535,7.560975609756098,11.463414634146343,0.41,5.822695035460994,0.7431811626350746
shellie beans canned,Meal,74.0,4.3,15.2,0.5,0.034,8.3,1.5,0.8,222.2,Faible,Faible,Élevé,0.23243243243243242,0.8216216216216216,0.060810810810810814,11.216216216216218,2.027027027027027,0.74,12.413793103448278,0.7565828882567945
pinto beans canned,Snack,197.0,11.0,36.4,1.3,0.3,11.0,2.4,0.6,187.7,Moyen,Moyen,Élevé,0.2233502538071066,0.7390862944162436,0.059390862944162445,5.583756345177665,1.2182741116751268,1.97,9.584175084175087,0.7397309816368636
chickpeas cooked,Breakfast,269.0,14.5,45.0,4.2,0.4,12.5,7.9,0.08,98.7,Moyen,Moyen,Élevé,0.21561338289962825,0.6691449814126395,0.1405204460966543,4.646840148698885,2.9368029739776955,2.69,7.334688346883469,0.7353299087660488
mung beans cooked,Breakfast,189.0,13.6,33.0,1.0,0.065,11.5,3.6,0.083,130.5,Moyen,Moyen,Élevé,0.2878306878306878,0.6984126984126984,0.047619047619047616,6.084656084656085,1.9047619047619049,1.89,9.773356401384087,0.7504438524324388
tamarinds,Meal,5.0,0.057,1.3,0.013,0.023,0.1,0.8,0.007,0.6,Faible,Faible,Faible,0.0456,1.04,0.023399999999999997,2.0,16.0,0.05,-0.0695238095238095,0.6889289826429117
yellow snap beans cooked,Lunch,44.0,2.4,9.9,0.4,0.037,4.1,4.5,0.096,111.5,Faible,Faible,Moyen,0.21818181818181817,0.9,0.08181818181818182,9.318181818181817,10.227272727272727,0.44,6.878472222222222,0.7398548146689227
yardlong beans cooked,Snack,202.0,14.2,36.1,0.8,0.2,6.5,0.0,0.059,117.6,Moyen,Moyen,Élevé,0.28118811881188116,0.7148514851485149,0.03564356435643565,3.217821782178218,0.0,2.02,8.370860927152316,0.7389082246962315
bacon beef steak,Meal,146.0,8.2,0.2,12.5,4.5,0.0,0.2,0.4,6.1,Moyen,Moyen,,0.22465753424657534,0.005479452054794521,0.7705479452054794,0.0,0.13698630136986303,1.46,3.432926829268292,0.7292406355563746
bacon,Meal,106.0,3.3,0.2,10.2,0.0,0.0,0.2,0.1,11.7,Moyen,Faible,,0.12452830188679245,0.007547169811320755,0.8660377358490565,0.0,0.18867924528301888,1.06,1.856796116504854,0.7152580586674686
scrapple,Lunch,60.0,2.3,4.0,3.9,1.3,0.052,0.063,0.1,17.7,Faible,Faible,Faible,0.15333333333333332,0.26666666666666666,0.5850000000000001,0.08666666666666667,0.10500000000000001,0.6,2.0048124999999994,0.7159974452188198
chicken nuggets,Snack,61.0,3.2,3.0,4.1,0.7,0.2,0.039,0.1,9.3,Faible,Faible,Faible,0.2098360655737705,0.19672131147540983,0.6049180327868853,0.3278688524590164,0.06393442622950819,0.61,2.368509316770187,0.7254375538147707
lamb meat cooked,Lunch,678.0,63.8,0.0,45.0,18.6,0.0,0.0,0.2,139.6,Élevé,Élevé,,0.3764011799410029,0.0,0.5973451327433629,0.0,0.0,6.78,9.097686375321336,0.7520520256507055
lamb loin cooked,Lunch,202.0,16.1,0.0,14.8,6.3,0.0,0.0,0.089,33.0,Moyen,Élevé,,0.3188118811881188,0.0,0.6594059405940594,0.0,0.0,2.02,5.877483443708609,0.7437285874854761
chicken patty,Lunch,172.0,8.9,7.7,11.7,2.2,0.2,0.0,0.3,30.5,Moyen,Moyen,Faible,0.20697674418604653,0.17906976744186046,0.6122093023255814,0.11627906976744187,0.0,1.72,3.8915441176470593,0.7251421065359204
barbecue loaf,Lunch,40.0,3.6,1.5,2.0,0.7,0.0,0.0,0.3,14.9,Faible,Faible,,0.36,0.15,0.45,0.0,0.0,0.4,3.103571428571429,0.7485325028426311
lamb loin cooked,Lunch,765.0,64.5,0.0,54.2,22.9,0.0,0.0,0.2,141.8,Élevé,Élevé,,0.33725490196078434,0.0,0.6376470588235295,0.0,0.0,7.65,8.276300578034682,0.7464904660818023
poultry salad,Meal,26.0,1.5,1.0,1.8,0.4,0.0,0.0,0.079,8.6,Faible,Faible,,0.23076923076923078,0.15384615384615385,0.6230769230769231,0.0,0.0,0.26,1.5317460317460316,0.7278806594297409
