Food Category,Meal Type,Calories,Protein,Carbs,Fat,Saturated Fat,Fiber,Sugar,Sodium,Water
Grains,Snack,280.0,48.4,48.9,2.8,0.66,5.5,38.4,578.0,755.0
Dairy,Breakfast,482.0,41.2,69.4,43.2,10.21,7.7,11.1,290.0,688.0
Dairy,Breakfast,574.0,43.2,27.4,44.4,12.5,2.1,7.2,345.0,527.0
Snacks,Breakfast,207.0,1.9,84.4,34.9,5.7,3.2,44.6,5.0,810.0
Beverages,Dinner,215.0,33.2,86.7,32.9,6.88,8.0,23.1,507.0,218.0
Vegetables,Dinner,137.0,11.9,45.0,8.2,1.61,7.4,27.4,430.0,108.0
Beverages,Snack,113.0,42.4,32.3,29.2,8.37,1.5,4.5,638.0,335.0
Vegetables,Breakfast,83.0,25.3,84.5,39.1,7.59,5.8,45.2,584.0,374.0
Grains,Snack,180.0,44.1,88.0,24.0,6.37,6.7,2.6,200.0,157.0
Grains,Dinner,546.0,47.0,27.1,10.9,3.16,3.6,5.8,523.0,883.0
Snacks,Breakfast,238.0,50.0,43.4,8.4,2.03,0.9,34.8,423.0,412.0
Snacks,Lunch,600.0,27.1,58.4,35.9,7.47,5.3,40.3,213.0,810.0
Snacks,Snack,517.0,3.7,67.2,36.4,6.08,0.5,49.1,907.0,710.0
Meat,Dinner,227.0,11.8,18.1,13.5,2.94,9.1,42.4,339.0,999.0
Grains,Lunch,366.0,12.5,60.0,41.2,7.61,0.9,49.0,66.0,622.0
Snacks,Lunch,394.0,23.5,41.2,19.9,4.3,6.7,35.8,45.0,825.0
Meat,Snack,117.0,49.7,58.8,14.9,3.41,4.7,40.6,17.0,736.0
Vegetables,Dinner,170.0,39.5,54.0,28.3,6.56,4.4,21.2,307.0,419.0
Fruits,Breakfast,316.0,13.0,20.1,17.2,3.74,5.5,43.2,381.0,990.0
Fruits,Dinner,183.0,14.8,6.1,39.9,11.04,1.5,14.8,330.0,816.0
Vegetables,Dinner,208.0,25.3,84.6,48.0,9.31,7.2,46.2,403.0,723.0
Beverages,Breakfast,247.0,23.7,53.1,18.1,3.89,0.4,20.8,408.0,129.0
Fruits,Breakfast,521.0,16.2,52.5,42.4,8.25,1.0,46.7,692.0,810.0
Dairy,Snack,535.0,17.8,91.8,26.1,4.96,1.2,26.6,878.0,558.0
Grains,Lunch,502.0,40.8,64.8,30.3,6.77,0.1,26.2,112.0,382.0
Snacks,Dinner,108.0,44.5,81.6,42.9,11.94,8.6,1.6,385.0,580.0
Vegetables,Lunch,484.0,31.2,10.6,28.3,8.14,5.9,12.7,450.0,751.0
Meat,Snack,399.0,5.6,70.9,29.2,5.39,7.4,16.2,119.0,802.0
Fruits,Dinner,98.0,41.9,63.2,8.4,1.85,4.0,42.8,730.0,783.0
Beverages,Breakfast,239.0,47.7,55.5,11.5,2.74,2.1,20.1,315.0,926.0
Dairy,Dinner,417.0,1.1,99.8,21.8,4.28,8.0,6.2,172.0,354.0
Grains,Snack,592.0,31.4,10.6,16.7,5.06,4.0,6.5,499.0,787.0
Dairy,Lunch,117.0,26.0,10.3,47.7,13.05,9.2,21.4,52.0,680.0
Snacks,Breakfast,436.0,8.6,78.4,37.9,6.65,6.3,41.0,510.0,126.0
Snacks,Breakfast,317.0,31.5,17.2,8.3,2.29,3.3,11.2,460.0,506.0
Meat,Breakfast,548.0,43.0,55.8,48.7,13.19,4.7,3.9,784.0,128.0
Dairy,Snack,112.0,23.5,82.4,11.3,2.28,1.1,21.5,546.0,377.0
Snacks,Lunch,449.0,3.0,68.9,47.7,8.01,1.7,37.3,841.0,503.0
Dairy,Snack,374.0,40.7,87.5,49.8,11.44,1.2,10.4,766.0,306.0
Fruits,Snack,317.0,24.5,12.4,31.0,10.28,6.0,0.9,617.0,915.0
Meat,Lunch,257.0,1.2,57.7,14.5,2.8,7.2,7.4,853.0,416.0
Meat,Snack,504.0,40.4,16.4,25.9,6.87,3.7,43.4,726.0,680.0
Snacks,Breakfast,505.0,9.8,35.8,8.0,1.66,2.8,14.0,725.0,979.0
Snacks,Lunch,179.0,34.2,43.0,16.0,3.6,8.7,46.7,747.0,419.0
Snacks,Breakfast,330.0,38.2,41.0,18.3,4.28,0.4,35.4,569.0,897.0
Snacks,Snack,115.0,41.7,9.6,24.6,6.9,5.1,41.6,734.0,272.0
Grains,Snack,109.0,34.1,62.1,14.4,3.19,5.9,21.0,362.0,780.0
Vegetables,Lunch,195.0,22.9,62.8,47.9,10.32,4.4,14.4,789.0,988.0
Beverages,Lunch,463.0,33.0,78.2,36.4,7.49,8.5,38.4,20.0,254.0
Dairy,Snack,96.0,48.2,15.3,43.4,11.89,7.6,37.5,243.0,829.0
Snacks,Snack,525.0,40.0,36.0,5.2,1.28,2.7,23.0,120.0,999.0
Vegetables,Dinner,545.0,21.7,80.1,5.4,1.11,6.1,15.6,750.0,229.0
Grains,Dinner,180.0,47.8,57.1,35.4,8.08,6.6,42.2,446.0,482.0
Grains,Dinner,212.0,2.8,62.1,37.7,6.34,9.0,37.2,342.0,305.0
Snacks,Breakfast,443.0,43.0,19.4,28.2,7.41,8.6,40.7,387.0,711.0
Meat,Snack,306.0,22.7,97.4,11.3,2.91,2.2,1.3,357.0,684.0
Fruits,Snack,357.0,36.2,28.2,22.7,5.56,0.5,37.0,437.0,746.0
Meat,Snack,251.0,22.9,50.1,17.0,3.54,0.6,38.3,839.0,247.0
Dairy,Lunch,186.0,46.7,30.4,23.5,6.74,8.9,5.6,884.0,531.0
Snacks,Lunch,367.0,3.1,30.6,8.5,1.55,0.8,21.5,846.0,298.0
Meat,Lunch,132.0,48.8,41.9,37.1,8.94,6.5,39.9,363.0,699.0
Fruits,Lunch,369.0,25.7,31.8,19.8,4.57,4.0,28.2,154.0,321.0
Dairy,Breakfast,376.0,9.3,45.3,27.7,6.16,9.0,5.6,445.0,706.0
Snacks,Breakfast,358.0,16.0,11.9,49.2,12.1,5.4,33.8,703.0,495.0
Grains,Dinner,331.0,13.5,23.4,15.5,3.31,6.8,44.7,517.0,997.0
Dairy,Snack,92.0,28.5,35.9,48.1,10.94,4.0,36.6,168.0,638.0
Vegetables,Dinner,353.0,22.0,61.5,38.4,7.98,2.8,21.6,325.0,636.0
Fruits,Snack,392.0,25.2,56.0,15.3,3.97,0.2,2.9,25.0,432.0
Vegetables,Lunch,444.0,18.7,86.0,25.6,4.91,4.0,27.6,476.0,611.0
Beverages,Dinner,71.0,20.0,40.9,15.4,3.39,4.2,18.1,168.0,439.0
Vegetables,Snack,464.0,5.6,11.3,32.5,6.86,4.6,30.2,751.0,331.0
Snacks,Breakfast,592.0,6.0,46.3,7.3,1.3,3.7,42.5,670.0,187.0
Beverages,Lunch,80.0,1.2,84.8,10.8,2.01,4.7,9.7,486.0,977.0
Dairy,Breakfast,108.0,34.2,78.0,41.0,8.59,2.6,30.3,737.0,372.0
Dairy,Dinner,358.0,31.5,42.0,13.9,3.12,2.3,39.6,362.0,916.0
Grains,Lunch,237.0,23.2,34.5,24.3,5.33,6.9,45.4,488.0,504.0
Meat,Dinner,296.0,45.1,28.9,28.9,7.55,3.8,18.8,797.0,547.0
Snacks,Dinner,535.0,13.0,65.6,4.5,0.84,4.9,33.7,537.0,537.0
Fruits,Lunch,410.0,20.4,13.8,23.2,5.72,3.7,46.1,99.0,353.0
Grains,Dinner,221.0,8.9,34.3,19.1,3.89,9.5,16.1,579.0,826.0
Dairy,Dinner,489.0,28.0,26.7,44.9,11.33,1.7,13.5,157.0,540.0
Fruits,Snack,172.0,22.8,93.8,24.4,4.87,7.6,19.2,608.0,525.0
Snacks,Breakfast,429.0,34.7,95.0,18.3,3.72,3.8,31.9,164.0,669.0
Beverages,Lunch,560.0,32.6,61.5,18.9,4.11,7.7,26.4,574.0,242.0
Grains,Dinner,170.0,44.5,66.0,4.5,1.09,4.4,10.7,774.0,883.0
Dairy,Breakfast,149.0,16.2,53.3,18.5,4.86,7.2,1.4,373.0,325.0
Meat,Snack,88.0,14.3,53.0,23.1,4.45,3.3,40.1,853.0,236.0
Fruits,Lunch,476.0,46.1,69.9,19.6,4.29,4.0,46.3,442.0,311.0
Grains,Dinner,258.0,8.5,88.1,11.5,1.98,6.1,48.0,146.0,767.0
Meat,Dinner,272.0,44.7,33.2,45.9,11.83,7.2,16.9,541.0,201.0
Dairy,Breakfast,585.0,34.1,89.5,8.2,1.77,7.5,15.5,192.0,1000.0
Fruits,Breakfast,303.0,41.8,12.0,37.7,10.38,7.6,40.3,208.0,536.0
Snacks,Breakfast,480.0,7.3,35.0,26.4,4.97,4.7,34.0,484.0,922.0
Beverages,Snack,119.0,21.5,79.6,25.9,5.0,3.9,37.9,576.0,222.0
Dairy,Lunch,219.0,12.1,17.1,22.7,5.04,8.9,36.8,949.0,953.0
Dairy,Lunch,336.0,49.2,99.3,18.4,3.89,1.6,37.1,328.0,567.0
Dairy,Breakfast,193.0,29.9,53.8,24.4,5.26,9.8,34.8,886.0,435.0
Snacks,Snack,447.0,45.1,88.5,5.2,1.53,6.7,0.3,269.0,609.0
Dairy,Breakfast,596.0,40.8,97.0,19.8,4.25,5.8,19.4,971.0,807.0
Grains,Breakfast,523.0,24.1,39.8,10.1,2.2,6.9,35.1,933.0,944.0
Beverages,Dinner,187.0,21.4,7.4,24.6,6.87,2.8,18.2,714.0,954.0
Dairy,Lunch,325.0,13.6,79.3,28.8,5.39,2.9,27.5,137.0,352.0
Vegetables,Dinner,149.0,34.4,51.5,40.6,8.92,1.1,43.5,419.0,593.0
Beverages,Snack,528.0,49.4,34.2,41.0,10.15,4.3,45.1,891.0,492.0
Snacks,Snack,52.0,19.3,7.2,44.2,12.29,3.1,17.0,825.0,218.0
Fruits,Breakfast,251.0,5.8,80.9,18.9,3.38,8.7,21.6,760.0,205.0
Meat,Breakfast,358.0,43.5,73.1,8.9,1.92,9.4,42.9,30.0,165.0
Meat,Lunch,313.0,25.4,63.2,27.2,5.51,3.9,43.9,266.0,391.0
Vegetables,Dinner,186.0,39.6,38.1,2.1,0.55,1.4,8.2,771.0,107.0
Grains,Breakfast,73.0,13.3,85.4,19.0,3.42,5.4,45.6,478.0,683.0
Fruits,Dinner,399.0,9.8,26.1,41.5,8.33,6.0,40.6,722.0,509.0
Grains,Breakfast,413.0,4.6,58.6,43.3,9.02,5.7,5.5,19.0,814.0
Meat,Dinner,581.0,25.1,62.3,12.8,2.6,8.3,42.6,962.0,681.0
Snacks,Breakfast,495.0,26.4,66.4,10.3,2.21,2.7,17.1,613.0,109.0
Dairy,Dinner,187.0,38.1,61.4,30.5,6.64,8.5,40.8,559.0,412.0
Snacks,Snack,355.0,32.4,20.9,25.2,6.72,3.4,13.5,977.0,675.0
Vegetables,Dinner,555.0,31.4,75.4,7.8,1.72,9.6,13.3,239.0,448.0
Vegetables,Lunch,326.0,12.2,65.4,13.6,2.52,3.4,36.9,431.0,755.0
Beverages,Lunch,376.0,11.8,44.1,37.9,7.27,0.6,41.2,792.0,269.0
Fruits,Lunch,579.0,19.6,30.1,18.8,4.12,4.7,39.5,382.0,318.0
Fruits,Breakfast,206.0,19.9,92.9,22.9,4.41,9.9,25.9,660.0,640.0
Vegetables,Dinner,163.0,36.7,37.4,3.9,0.93,2.5,29.9,826.0,464.0
Dairy,Breakfast,558.0,6.5,87.9,45.3,8.16,5.2,20.2,137.0,773.0
Snacks,Snack,156.0,39.4,24.1,28.4,8.0,3.9,7.5,858.0,974.0
Vegetables,Breakfast,283.0,34.9,98.5,40.2,8.14,6.6,31.8,647.0,221.0
Snacks,Dinner,490.0,45.6,18.4,43.7,11.67,4.6,37.0,836.0,668.0
Meat,Dinner,260.0,5.7,34.6,45.5,8.3,3.8,37.6,690.0,509.0
Grains,Lunch,441.0,43.1,59.1,18.6,4.39,6.1,16.2,256.0,602.0
Vegetables,Snack,70.0,47.7,45.6,43.4,10.36,4.4,33.8,87.0,921.0
Dairy,Dinner,109.0,12.9,22.3,47.9,10.9,4.5,15.7,687.0,692.0
Vegetables,Lunch,307.0,3.4,32.9,37.0,6.45,9.6,41.9,564.0,191.0
Fruits,Lunch,561.0,8.2,72.1,36.1,7.06,8.4,11.4,681.0,111.0
Meat,Snack,54.0,32.7,91.4,49.2,9.9,6.8,36.5,598.0,507.0
Meat,Lunch,491.0,19.5,58.8,42.6,9.68,5.9,7.4,889.0,987.0
Snacks,Breakfast,598.0,31.4,45.7,47.2,10.83,3.1,21.0,73.0,762.0
Vegetables,Breakfast,458.0,13.1,35.1,31.2,8.29,8.7,1.6,174.0,438.0
Vegetables,Lunch,89.0,33.4,85.4,13.8,2.77,9.4,49.4,205.0,767.0
Snacks,Snack,184.0,42.2,26.4,40.7,10.23,4.6,43.5,330.0,613.0
Beverages,Lunch,237.0,20.7,51.6,39.5,10.64,6.6,1.5,111.0,139.0
Beverages,Lunch,453.0,28.9,16.2,2.5,0.7,6.4,8.2,89.0,651.0
Beverages,Dinner,364.0,22.2,90.4,46.5,11.57,4.0,2.2,788.0,461.0
Vegetables,Breakfast,509.0,19.7,24.6,42.1,9.47,4.6,46.1,28.0,893.0
Beverages,Lunch,301.0,17.5,90.1,32.4,7.26,5.6,5.0,920.0,596.0
Beverages,Lunch,527.0,47.8,18.2,38.5,10.82,6.2,15.8,877.0,795.0
Dairy,Breakfast,444.0,28.2,59.9,5.3,1.24,8.9,8.7,449.0,896.0
Beverages,Dinner,513.0,12.2,93.0,17.9,3.28,8.8,26.2,885.0,546.0
Fruits,Dinner,508.0,2.6,77.5,5.4,0.96,0.4,16.4,148.0,206.0
Meat,Snack,504.0,13.5,68.1,7.7,1.74,8.7,4.6,217.0,765.0
Grains,Lunch,217.0,32.8,54.2,13.6,2.98,7.3,33.3,162.0,857.0
Grains,Breakfast,266.0,36.7,32.8,8.0,1.94,1.0,30.5,582.0,484.0
Grains,Lunch,227.0,6.2,17.0,29.2,6.7,6.4,7.2,208.0,992.0
Vegetables,Breakfast,203.0,18.3,45.8,35.4,7.37,8.9,26.3,105.0,954.0
Dairy,Lunch,461.0,26.8,62.8,43.7,10.98,5.0,3.8,518.0,150.0
Beverages,Snack,552.0,27.0,95.7,36.7,7.11,1.5,40.3,241.0,906.0
Fruits,Lunch,440.0,46.0,18.8,6.6,1.77,4.4,32.1,428.0,683.0
Snacks,Snack,170.0,20.7,57.7,36.9,7.89,6.0,15.2,602.0,371.0
Beverages,Dinner,573.0,10.1,97.1,7.5,1.83,1.2,1.2,499.0,586.0
Dairy,Lunch,95.0,31.7,22.4,39.5,12.92,8.7,0.5,233.0,817.0
Beverages,Snack,113.0,42.7,98.3,16.8,4.38,0.3,2.6,145.0,497.0
Vegetables,Lunch,236.0,1.2,34.7,40.0,7.26,8.6,13.7,342.0,552.0
Meat,Snack,248.0,4.4,75.7,38.3,8.12,3.5,4.3,28.0,667.0
Snacks,Dinner,362.0,5.8,65.7,26.6,4.65,8.0,33.8,893.0,800.0
Dairy,Breakfast,161.0,38.3,53.6,4.8,1.1,9.3,25.6,348.0,482.0
Dairy,Breakfast,385.0,47.0,46.1,37.0,11.08,2.0,1.7,501.0,516.0
Grains,Breakfast,472.0,3.6,71.1,11.5,2.02,1.3,21.8,123.0,205.0
Vegetables,Breakfast,263.0,29.9,22.2,43.6,10.62,9.9,49.5,464.0,710.0
Snacks,Snack,590.0,10.9,69.9,32.3,6.09,9.4,22.0,359.0,131.0
Fruits,Breakfast,546.0,10.1,82.7,4.9,0.86,3.1,44.3,978.0,235.0
Meat,Dinner,507.0,13.5,84.7,17.0,3.1,8.1,37.5,958.0,722.0
Dairy,Snack,392.0,19.9,54.9,36.6,7.32,3.7,42.4,660.0,902.0
Beverages,Snack,463.0,42.3,20.1,25.2,6.92,2.6,15.3,423.0,266.0
Vegetables,Breakfast,571.0,8.8,71.1,5.8,1.21,2.5,7.0,352.0,967.0
Dairy,Breakfast,478.0,27.5,26.5,12.5,2.96,4.8,37.5,921.0,715.0
Fruits,Dinner,253.0,23.8,98.7,14.9,3.07,5.7,13.6,402.0,454.0
Snacks,Dinner,137.0,4.9,10.7,2.5,0.57,2.8,9.8,863.0,108.0
Grains,Breakfast,181.0,36.1,86.2,37.0,9.94,4.4,1.7,89.0,461.0
Grains,Lunch,406.0,5.7,59.6,17.6,3.1,6.7,33.2,611.0,556.0
Vegetables,Lunch,87.0,24.3,58.0,24.7,5.23,6.1,22.7,538.0,426.0
Snacks,Lunch,390.0,10.1,54.4,45.5,8.56,9.1,28.5,792.0,364.0
Grains,Breakfast,284.0,42.5,94.0,15.6,4.43,6.7,0.7,756.0,879.0
Fruits,Lunch,461.0,15.3,99.2,11.7,2.1,5.7,49.4,904.0,475.0
Grains,Breakfast,162.0,2.0,75.1,16.6,2.88,3.8,20.5,67.0,568.0
Snacks,Snack,196.0,44.6,85.8,26.8,5.69,6.1,38.9,781.0,950.0
Dairy,Breakfast,363.0,25.2,94.1,47.7,10.9,4.5,5.6,534.0,577.0
Snacks,Dinner,349.0,3.9,97.6,2.4,0.4,9.1,49.1,323.0,850.0
Beverages,Dinner,420.0,23.7,20.2,19.6,4.67,3.4,49.8,399.0,101.0
Vegetables,Dinner,233.0,10.7,32.6,38.9,7.9,6.1,24.7,191.0,688.0
Dairy,Lunch,212.0,17.9,73.3,12.4,2.61,6.4,11.1,74.0,950.0
Fruits,Lunch,507.0,6.8,40.8,27.3,5.05,2.8,31.0,90.0,618.0
Meat,Dinner,579.0,27.7,33.3,42.6,10.73,2.0,9.3,289.0,767.0
Grains,Dinner,218.0,3.2,75.3,40.7,6.94,9.1,29.6,342.0,239.0
Fruits,Lunch,455.0,36.6,98.6,14.9,2.98,3.9,47.4,388.0,357.0
Snacks,Dinner,223.0,40.6,13.1,15.0,4.15,3.0,27.4,176.0,632.0
Grains,Snack,547.0,31.2,26.0,41.3,10.43,2.5,17.7,538.0,124.0
Snacks,Snack,389.0,22.8,77.0,2.4,0.46,0.7,48.3,131.0,344.0
Snacks,Snack,240.0,26.3,48.2,21.8,4.98,9.1,14.0,151.0,690.0
Beverages,Breakfast,535.0,23.4,7.7,23.2,6.77,9.5,10.4,737.0,429.0
Beverages,Breakfast,449.0,32.0,14.8,8.2,2.31,1.3,10.8,603.0,579.0
Grains,Dinner,558.0,3.1,32.3,2.7,0.57,7.8,5.6,960.0,737.0
Dairy,Breakfast,120.0,17.1,90.9,25.3,4.73,1.3,32.7,823.0,239.0
Vegetables,Snack,59.0,45.7,21.9,19.9,5.66,8.4,9.5,817.0,294.0
Grains,Breakfast,571.0,20.3,83.7,10.0,1.95,0.8,27.1,812.0,717.0
Grains,Lunch,483.0,22.2,99.3,3.9,0.75,6.4,25.8,92.0,986.0
Snacks,Dinner,231.0,21.7,16.1,30.2,7.9,7.0,13.1,865.0,668.0
Snacks,Breakfast,53.0,18.9,20.3,42.0,9.83,3.9,31.7,13.0,857.0
Dairy,Breakfast,400.0,34.1,38.9,11.7,2.7,8.1,36.8,265.0,832.0
Grains,Snack,181.0,42.4,25.5,17.8,4.94,1.4,9.1,592.0,889.0
Fruits,Snack,93.0,23.5,65.2,34.3,6.82,4.4,48.2,867.0,999.0
Snacks,Breakfast,475.0,48.9,64.9,32.9,7.37,3.0,43.8,539.0,608.0
Fruits,Snack,362.0,46.7,19.3,40.1,11.1,9.3,17.5,213.0,993.0
Dairy,Breakfast,75.0,37.5,44.7,10.2,2.81,4.9,3.6,43.0,506.0
Beverages,Lunch,421.0,43.2,6.0,26.1,8.6,8.5,4.9,273.0,628.0
Beverages,Lunch,457.0,49.5,68.9,34.0,8.17,5.1,12.7,47.0,572.0
Dairy,Snack,367.0,9.1,29.8,43.2,9.08,2.9,14.2,230.0,421.0
Meat,Breakfast,232.0,45.3,77.5,48.9,12.46,7.9,5.0,825.0,361.0
Snacks,Breakfast,71.0,31.5,35.5,34.7,9.9,7.2,2.6,807.0,737.0
Meat,Snack,264.0,1.6,64.4,28.6,4.67,7.6,45.8,431.0,176.0
Fruits,Breakfast,499.0,32.3,39.5,44.1,9.98,2.7,46.1,878.0,772.0
Meat,Lunch,395.0,23.4,60.7,34.2,6.93,1.4,38.9,434.0,254.0
Beverages,Snack,339.0,17.8,72.0,24.7,5.59,9.0,5.7,884.0,660.0
Dairy,Snack,218.0,33.5,6.6,14.1,4.06,9.0,27.2,457.0,893.0
Vegetables,Breakfast,175.0,5.2,84.0,37.0,7.42,3.6,6.9,338.0,707.0
Snacks,Lunch,241.0,18.7,67.7,11.8,2.58,1.0,8.8,212.0,229.0
Grains,Dinner,554.0,9.4,65.4,27.7,5.43,2.6,13.3,284.0,638.0
Vegetables,Dinner,158.0,19.4,62.3,12.7,2.49,5.7,41.5,703.0,610.0
Fruits,Lunch,146.0,30.3,95.4,38.8,7.82,5.0,27.0,849.0,295.0
Beverages,Snack,465.0,21.7,29.8,18.5,4.2,8.3,27.9,587.0,435.0
Beverages,Lunch,421.0,6.7,95.5,40.6,7.28,2.0,20.7,24.0,965.0
Meat,Dinner,540.0,30.1,99.0,38.9,10.79,8.0,0.4,308.0,292.0
Meat,Dinner,113.0,2.3,39.7,48.3,8.08,2.9,49.3,488.0,746.0
Beverages,Lunch,238.0,17.8,10.4,5.1,1.3,4.2,33.9,608.0,720.0
Fruits,Dinner,497.0,10.7,61.4,18.5,3.46,2.5,28.7,802.0,694.0
Fruits,Dinner,168.0,33.3,66.1,34.1,7.51,5.6,19.5,198.0,461.0
Meat,Snack,250.0,19.8,45.0,31.9,7.04,0.2,14.5,639.0,192.0
Fruits,Lunch,446.0,22.4,54.7,48.3,9.9,1.1,36.5,559.0,623.0
Grains,Lunch,255.0,15.8,81.0,28.8,5.32,3.7,42.5,299.0,477.0
Fruits,Breakfast,227.0,36.0,24.1,34.9,8.78,2.7,32.5,623.0,247.0
Dairy,Dinner,103.0,9.9,74.4,44.4,8.01,6.7,33.6,516.0,313.0
Dairy,Dinner,279.0,3.2,7.6,25.5,5.21,1.6,31.4,265.0,864.0
Dairy,Snack,109.0,49.5,72.5,36.9,8.11,5.5,47.5,528.0,752.0
Fruits,Dinner,515.0,3.5,92.3,19.1,3.21,0.7,34.0,581.0,411.0
Meat,Lunch,80.0,19.5,78.7,49.3,11.11,0.1,5.9,987.0,880.0
Beverages,Lunch,180.0,34.9,85.8,16.8,3.6,3.8,18.7,171.0,779.0
Vegetables,Breakfast,546.0,46.2,84.9,15.5,3.33,7.7,36.1,158.0,289.0
Snacks,Lunch,321.0,18.9,27.8,20.8,4.81,4.8,18.1,378.0,880.0
Vegetables,Dinner,174.0,29.7,95.0,14.7,2.9,2.7,37.4,314.0,321.0
Vegetables,Breakfast,226.0,34.0,53.3,47.2,10.31,2.5,42.2,635.0,202.0
Vegetables,Lunch,491.0,40.1,98.6,10.1,2.07,9.8,36.0,886.0,674.0
Meat,Breakfast,597.0,36.0,86.6,40.2,9.03,7.0,11.1,939.0,466.0
Fruits,Breakfast,434.0,37.6,91.3,38.3,8.26,8.0,17.5,417.0,314.0
Meat,Lunch,548.0,20.6,97.1,7.7,1.61,2.8,10.0,279.0,558.0
Snacks,Lunch,113.0,39.1,22.4,6.3,1.63,0.1,29.1,938.0,898.0
Snacks,Lunch,530.0,43.8,89.8,45.7,9.5,7.1,49.8,146.0,659.0
Meat,Lunch,425.0,48.1,18.5,4.0,1.09,8.4,28.7,182.0,847.0
Fruits,Breakfast,253.0,7.1,17.7,9.8,2.15,2.0,12.9,642.0,583.0
Vegetables,Lunch,349.0,5.7,65.1,31.0,5.33,4.9,45.1,894.0,213.0
Grains,Breakfast,389.0,2.7,30.8,19.3,3.65,0.2,13.1,524.0,710.0
Snacks,Snack,543.0,19.0,99.0,42.6,9.22,8.2,6.8,646.0,157.0
Fruits,Dinner,380.0,28.7,5.7,28.9,8.31,4.4,26.2,331.0,135.0
Dairy,Snack,510.0,3.5,31.3,45.5,8.17,5.0,28.6,279.0,249.0
Beverages,Dinner,252.0,16.2,98.5,4.6,0.85,1.0,30.6,819.0,897.0
Vegetables,Snack,328.0,19.0,77.2,13.6,2.75,6.2,16.7,951.0,451.0
Vegetables,Lunch,63.0,37.8,97.7,32.9,6.61,1.5,49.0,974.0,117.0
Meat,Dinner,78.0,19.2,77.6,37.2,7.21,0.1,30.1,743.0,934.0
Grains,Snack,375.0,34.3,88.9,26.4,5.38,9.1,35.7,79.0,896.0
Snacks,Snack,378.0,31.5,73.7,26.5,5.57,6.4,27.0,901.0,659.0
Beverages,Snack,335.0,9.4,9.9,6.2,1.51,6.7,15.3,147.0,508.0
Beverages,Lunch,274.0,36.7,70.8,37.0,8.07,3.6,23.9,863.0,146.0
Beverages,Lunch,149.0,7.3,48.1,7.0,1.41,4.6,10.5,427.0,378.0
Meat,Dinner,333.0,32.3,70.8,15.7,3.52,5.6,13.2,540.0,817.0
Fruits,Dinner,484.0,19.6,58.2,32.5,6.39,8.4,48.2,289.0,528.0
Vegetables,Snack,165.0,50.0,60.4,35.5,8.19,9.4,32.5,165.0,567.0
Vegetables,Dinner,404.0,23.8,7.9,15.0,4.44,3.8,8.6,995.0,423.0
Beverages,Breakfast,387.0,10.7,93.8,42.1,7.45,9.4,37.2,495.0,860.0
Beverages,Dinner,238.0,46.5,62.1,11.4,2.59,0.5,32.7,639.0,660.0
Meat,Dinner,215.0,3.0,29.8,5.7,1.17,8.2,7.0,50.0,813.0
Meat,Dinner,276.0,6.2,41.4,23.5,4.43,1.4,21.0,716.0,781.0
Beverages,Breakfast,373.0,1.5,49.1,28.9,5.37,9.6,10.9,824.0,276.0
Meat,Breakfast,409.0,15.2,15.6,17.0,3.97,0.5,37.1,554.0,234.0
Fruits,Breakfast,502.0,36.8,76.5,39.1,8.15,3.8,44.8,445.0,167.0
Dairy,Lunch,368.0,31.8,94.5,31.2,6.43,1.3,22.0,536.0,755.0
Snacks,Lunch,366.0,43.0,93.0,32.4,6.72,0.9,43.1,795.0,593.0
Vegetables,Lunch,222.0,9.9,54.0,28.7,5.97,8.4,9.3,792.0,436.0
Meat,Lunch,348.0,16.8,21.2,29.5,6.87,1.2,22.6,568.0,853.0
Beverages,Dinner,549.0,11.9,82.9,38.5,8.78,4.2,3.4,404.0,664.0
Dairy,Lunch,572.0,28.6,79.9,24.0,4.83,3.5,37.1,745.0,796.0
Meat,Dinner,158.0,18.4,48.1,46.8,9.87,5.4,20.0,803.0,714.0
Grains,Snack,164.0,16.5,40.0,19.0,3.85,0.2,47.0,518.0,511.0
Snacks,Dinner,331.0,5.6,92.4,17.1,2.97,4.5,28.0,185.0,717.0
Snacks,Lunch,564.0,10.1,92.5,11.9,2.07,3.1,49.8,479.0,258.0
Snacks,Dinner,303.0,10.8,73.3,4.4,0.81,1.5,26.6,764.0,433.0
Meat,Breakfast,287.0,27.4,11.0,2.9,0.84,5.4,8.8,433.0,832.0
Snacks,Breakfast,201.0,14.7,87.2,12.3,2.78,8.0,4.2,720.0,473.0
Vegetables,Lunch,571.0,44.1,49.3,24.4,5.61,1.0,45.2,376.0,696.0
Fruits,Lunch,259.0,18.2,53.6,21.1,4.21,8.5,36.0,980.0,575.0
Grains,Lunch,285.0,10.2,7.0,43.9,12.74,7.6,3.9,853.0,332.0
Fruits,Breakfast,361.0,27.7,19.5,12.8,3.16,5.7,42.1,95.0,587.0
Beverages,Dinner,242.0,22.3,99.6,41.7,7.8,7.2,45.9,81.0,295.0
Vegetables,Breakfast,469.0,33.4,26.9,35.4,10.09,2.8,4.4,200.0,325.0
Beverages,Breakfast,437.0,30.2,13.3,11.4,3.09,6.6,20.6,353.0,515.0
Grains,Snack,108.0,43.1,11.7,4.2,1.44,5.1,1.5,681.0,101.0
Meat,Breakfast,71.0,5.8,11.7,13.8,3.25,1.1,8.0,696.0,196.0
Fruits,Dinner,519.0,35.3,21.5,9.0,2.32,0.8,26.9,500.0,468.0
